Raman_Shift,Intensity
cm^-^1,a.u.
684.271,114.751
684.755,114.22
685.237,111.058
685.722,113.317
686.204,113.155
686.688,114.73
687.171,116.884
687.653,118.354
688.137,115.139
688.619,114.714
689.104,120.815
689.586,116.863
690.07,118.07
690.552,122.276
691.034,116.377
691.518,120.426
692,125.527
692.484,128.681
692.966,125.098
693.448,130.936
693.932,129.774
694.414,127.664
694.898,132.134
695.38,133.446
695.862,128.915
696.346,132.911
696.827,133.17
697.309,136.166
697.793,141.952
698.275,144.211
698.756,145.943
699.24,150.781
699.721,149.935
700.203,155.773
700.687,158.979
701.168,162.87
701.65,167.129
702.131,174.125
702.615,179.595
703.096,189.433
703.578,202.586
704.061,211.056
704.542,216.789
705.024,240.89
705.505,260.675
705.988,286.776
706.47,325.614
706.951,370.347
707.432,428.027
707.913,509.76
708.396,628.229
708.878,803.068
709.359,1066.59
709.84,1448.27
710.321,1998.37
710.804,2633.26
711.285,3264.2
711.766,3685.1
712.247,3686.25
712.728,3346.25
713.211,2732.92
713.692,2074.24
714.173,1511.29
714.653,1111.23
715.134,832.593
715.615,647.642
716.096,525.006
716.576,439.739
717.059,381.156
717.54,332.73
718.021,305.095
718.501,274.091
718.982,249.508
719.462,233.924
719.943,223.499
720.423,209.022
720.904,199.702
721.384,184.698
721.865,180.22
722.345,172.268
722.828,172.948
723.308,163.471
723.788,162.151
724.269,158.726
724.749,151.037
725.229,150.665
725.71,148.661
726.19,142.288
726.67,142.916
727.15,139.122
727.63,137.697
728.11,136.008
728.591,137.268
729.071,135.737
729.551,133.365
730.031,130.36
730.511,129.777
730.989,128.089
731.469,130.085
731.949,128.818
732.428,127.498
732.908,125.546
733.388,129.279
733.868,126.749
734.348,123.902
734.828,122.583
735.307,123.473
735.787,126.311
736.267,124.518
736.746,120.198
737.224,120.667
737.704,121.716
738.183,120.87
738.663,122.339
739.142,121.282
739.622,120.384
740.101,120.485
740.579,119.165
741.058,121.319
741.538,118.051
742.017,122.363
742.496,122.254
742.976,117.986
743.453,118.298
743.932,120.557
744.411,114.448
744.891,118.97
745.37,117.071
745.847,120.225
746.326,115.8
746.805,117.48
747.285,116.002
747.762,117.524
748.241,117.836
748.72,118.2
749.199,117.038
749.676,118.771
750.155,120.293
750.634,117.605
751.112,118.232
751.589,115.544
752.068,116.803
752.547,116.799
753.024,120.216
753.503,114.212
753.981,115.945
754.458,119.783
754.937,116.515
755.415,115.932
755.892,117.033
756.371,119.292
756.849,115.762
757.326,116.232
757.805,115.122
758.283,117.644
758.76,114.693
759.238,116.531
759.714,121.369
760.193,120.417
760.671,118.887
761.148,119.567
761.626,115.826
762.102,115.927
762.581,119.555
763.059,120.287
763.535,117.073
764.013,114.595
764.49,118.065
764.968,119.376
765.444,120.162
765.922,117.842
766.4,118.996
766.876,119.728
767.354,119.724
767.83,118.878
768.308,121.453
768.784,117.87
769.262,119.708
769.738,119.546
770.216,121.91
770.692,120.853
771.17,120.849
771.646,119.635
772.123,122.157
772.599,122.047
773.075,123.412
773.553,119.513
774.028,121.298
774.506,120.61
774.982,120.132
775.459,123.602
775.935,120.492
776.412,121.962
776.888,122.695
777.363,122.954
777.841,121.686
778.316,118.946
778.794,123.362
779.269,123.358
779.745,121.512
780.222,123.719
780.697,125.135
781.173,125.289
781.65,123.022
782.125,127.176
782.602,124.172
783.078,122.957
783.553,125.321
784.03,122.475
784.505,121.734
784.98,121.309
785.455,122.726
785.932,123.669
786.408,124.981
786.883,124.293
787.359,125.025
787.834,124.705
788.309,124.122
788.784,122.434
789.261,123.167
789.736,121.373
790.211,121.422
790.688,121.365
791.163,122.045
791.637,123.357
792.112,124.247
792.587,123.717
793.063,124.239
793.538,124.34
794.013,124.284
794.487,125.174
794.964,124.749
795.439,124.377
795.913,119.53
796.388,123.789
796.862,124.733
797.337,123.044
797.813,122.882
798.287,123.352
798.762,125.348
799.236,120.87
799.711,121.129
800.185,119.336
800.659,123.226
801.135,119.696
801.61,124.744
802.084,120.793
802.558,121.525
803.032,123.311
803.506,122.359
803.981,117.987
804.455,125.825
804.929,124.189
805.403,123.659
805.879,122.339
806.353,124.493
806.827,122.541
807.301,122.011
807.775,120.27
808.249,123.003
808.722,126.998
809.196,120.626
809.67,123.043
810.144,123.407
810.618,125.771
811.091,121.083
811.565,123.237
812.039,123.759
812.513,123.229
812.986,124.014
813.46,124.536
813.933,126.637
814.407,124.528
814.88,121.103
815.354,122.257
815.828,121.779
816.301,124.827
816.774,122.876
817.246,121.924
817.719,121.657
818.193,123.6
818.666,124.07
819.139,123.75
819.613,123.43
820.086,126.584
820.559,121.896
821.032,122.892
821.506,119.361
821.977,120.199
822.45,127.353
822.923,123.244
823.396,122.555
823.869,123.92
824.342,122.337
824.815,121.069
825.286,120.17
825.759,120.219
826.232,123.478
826.705,120.948
827.178,123.101
827.651,121.624
828.122,123.304
828.595,123.773
829.068,125.19
829.54,118.712
830.011,123.392
830.484,121.073
830.956,122.332
831.429,118.222
831.902,123.902
832.372,122.004
832.845,124.999
833.318,120.258
833.788,121.202
834.261,122.092
834.733,122.457
835.206,120.137
835.676,121.764
836.149,124.707
836.621,121.177
837.091,120.278
837.564,118.906
838.036,120.902
838.506,118.529
838.979,121.683
839.451,121.205
839.921,119.411
840.393,119.618
840.866,116.719
841.336,120.452
841.808,121.5
842.28,120.865
842.75,120.334
843.222,121.12
843.692,120.642
844.164,120.111
844.636,119.212
845.106,119.945
845.578,121.31
846.048,120.516
846.52,120.828
846.992,121.192
847.462,122.188
847.934,118.552
848.403,122.232
848.875,117.965
849.345,118.803
849.817,121.957
850.286,117.742
850.758,117.422
851.228,119.892
851.699,116.888
852.169,115.463
852.641,119.406
853.11,120.086
853.582,114.608
854.051,120.183
854.523,120.6
854.992,122.385
855.464,118.697
855.933,120.43
856.404,119.899
856.874,119.053
857.345,117.259
857.814,119.097
858.286,119.357
858.755,117.3
859.224,122.033
859.695,121.186
860.164,116.551
860.636,118.441
861.105,119.542
861.574,116.696
862.045,119.376
862.514,117.951
862.985,119.947
863.454,119.364
863.923,116.834
864.394,117.461
864.863,118.457
865.332,120.453
865.803,116.343
866.272,118.655
866.741,115.283
867.211,117.384
867.68,116.959
868.149,113.428
868.62,117.635
869.088,116.63
869.557,116.205
870.026,116.885
870.496,114.987
870.965,117.298
871.434,115.505
871.904,119.185
872.373,118.444
872.841,119.913
873.31,117.172
873.78,117.958
874.249,118.112
874.717,118.423
875.186,118.63
875.654,118.626
876.124,117.253
876.593,115.091
877.061,118.245
877.529,120.925
877.998,117.395
878.468,115.601
878.936,112.965
879.404,115.803
879.872,116.062
880.341,117.163
880.809,116.896
881.279,116.208
881.747,118.151
882.215,117.147
882.683,118.301
883.151,111.77
883.619,114.661
884.087,116.815
884.555,114.337
885.025,114.228
885.492,115.645
885.96,116.798
886.428,117.057
886.896,118.632
887.364,115.786
887.831,119.887
888.299,115.83
888.767,115.668
889.235,120.401
889.702,114.66
890.17,116.972
890.638,118.02
891.105,119.279
891.573,117.96
892.04,117.219
892.508,117.583
892.975,117.368
893.443,118.101
893.91,118.307
894.378,116.83
894.845,118.405
895.312,118.558
895.78,117.87
896.247,119.603
896.714,121.809
897.181,121.489
897.649,117.643
898.116,120.165
898.583,117.898
899.05,117.104
