Raman_Shift,Intensity
cm^-^1,a.u.
555.372,115.165
555.859,114.921
556.347,114.52
556.834,114.281
557.321,113.454
557.808,113.241
558.297,114.466
558.785,112.83
559.272,114.975
559.759,113.356
560.246,112.183
560.733,112.323
561.22,112.869
561.707,113.019
562.194,113.527
562.683,112.879
563.17,114.869
563.657,111.725
564.143,111.641
564.63,112.603
565.117,112.441
565.204,112.324
565.697,115.733
566.19,113.017
566.683,109.342
567.173,109.126
567.666,113.285
568.159,111.61
568.652,114.144
569.144,111.386
569.635,111.461
570.127,111.495
570.62,110.695
571.113,114.563
571.603,112.888
572.096,109.797
572.588,115.83
573.081,111.156
573.571,111.898
574.063,111.807
574.556,111.924
575.046,113.499
575.538,112.2
576.031,112.775
576.521,113.101
577.013,111.051
577.505,109.876
577.995,110.16
578.488,111.402
578.98,109.728
579.47,112.678
579.962,108.629
580.454,113.496
580.944,110.446
581.436,109.397
581.928,110.805
582.418,110.381
582.91,109.665
583.402,112.948
583.892,109.899
584.383,107.766
584.873,112.175
585.365,112.417
585.857,113.325
586.346,112.026
586.838,111.81
587.328,111.052
587.819,109.752
588.309,111.286
588.801,110.195
589.29,110.354
589.782,111.929
590.273,112.296
590.763,112.58
591.254,112.155
591.744,110.939
592.235,111.764
592.724,112.757
593.216,113.207
593.705,112.741
594.196,112.774
594.686,110.475
595.177,109.967
595.666,113.584
596.157,113.743
596.647,113.86
597.138,110.644
597.627,109.511
598.116,113.67
598.607,108.745
599.096,111.862
599.587,110.771
600.076,109.388
600.567,110.338
601.056,111.872
601.545,114.031
602.036,112.231
602.524,110.057
603.015,112.132
603.504,110.166
603.993,111.116
604.484,110.859
604.972,109.684
605.463,112.468
605.952,110.127
606.44,112.744
606.931,110.111
607.419,112.186
607.908,112.137
608.399,113.087
608.887,109.537
609.376,110.446
609.866,112.23
610.354,111.055
610.843,114.756
611.333,108.665
611.822,111.198
612.31,110.19
612.8,107.974
613.288,113.258
613.777,112.625
614.265,113.617
614.755,109.484
615.243,112.101
615.731,110.843
616.219,112.586
616.71,109.953
617.198,109.57
617.686,113.562
618.174,111.679
618.664,113.046
619.152,112.621
619.64,113.364
620.127,106.897
620.615,111.014
621.105,112.923
621.593,110.374
622.081,110.907
622.569,111.941
623.056,110.517
623.546,111.05
624.034,112.751
624.521,113.535
625.009,110.902
625.497,110.644
625.984,113.178
626.474,111.878
626.961,114.328
627.449,111.487
627.936,113.229
628.424,110.305
628.911,111.213
629.398,112.289
629.886,111.489
630.373,110.481
630.863,111.682
631.35,109.507
631.837,109.583
632.324,113.158
632.812,114.609
633.299,113.184
633.786,110.009
634.273,110.835
634.76,115.285
635.247,111.986
635.734,109.936
636.221,111.262
636.708,113.587
637.195,113.746
637.682,113.405
638.169,111.313
638.656,109.43
639.143,113.006
639.63,110.373
640.117,112.532
640.603,113.899
641.09,111.266
641.577,113.008
642.064,112.083
642.55,109.659
643.037,111.151
643.524,113.685
644.01,113.927
644.497,111.836
644.983,112.328
645.47,115.486
645.957,113.229
646.443,115.346
646.929,112.088
647.414,111.247
647.9,111.28
648.387,111.731
648.873,111.681
649.359,110.34
649.846,109.124
650.332,113.949
650.818,113.233
651.304,115.058
651.789,113.009
652.275,112.418
652.761,112.868
653.247,112.277
653.733,113.435
654.219,112.761
654.703,114.795
655.189,116.037
655.675,110.987
656.161,112.813
656.647,115.18
657.131,115.38
657.617,111.164
658.103,112.531
658.589,113.481
659.074,115.39
659.558,114.507
660.044,117.041
660.53,116.867
661.015,114.317
661.499,112.767
661.985,115.259
662.47,115.627
662.956,115.994
663.439,115.111
663.925,117.728
664.411,115.72
664.894,115.42
665.38,117.329
665.865,117.238
666.35,115.772
666.834,114.805
667.319,118.964
667.804,118.873
668.288,117.115
668.773,117.149
669.258,122.141
669.742,121.175
670.227,124.042
670.712,122.951
671.195,124.443
671.68,121.768
672.163,126.302
672.648,123.044
673.133,126.953
673.616,127.236
674.101,123.687
674.586,125.929
675.069,127.338
675.554,128.913
676.037,128.28
676.522,131.814
677.005,131.014
677.49,132.59
677.975,131.874
678.457,136.699
678.942,135.775
679.425,139.558
679.909,138.634
680.392,137.251
680.877,141.076
681.359,139.86
681.844,143.144
682.327,142.011
682.811,142.628
683.294,147.662
683.778,146.654
684.26,147.646
684.745,149.096
685.227,150.547
685.712,148.039
686.194,153.906
686.678,154.231
687.161,153.974
687.645,155.466
688.127,158.999
688.611,158.658
689.094,158.525
689.576,154.267
690.06,158.843
690.542,161.543
691.026,162.619
691.508,161.444
691.992,164.228
692.474,166.012
692.956,166.754
693.44,165.454
693.922,164.821
694.404,167.438
694.888,164.43
695.37,163.756
695.854,163.873
696.336,166.365
696.817,165.524
697.301,166.224
697.783,168.133
698.265,167.375
698.748,165.617
699.23,166.318
699.711,164.976
700.195,167.469
700.677,165.252
701.158,165.453
701.64,165.945
702.123,165.27
702.605,167.054
703.086,166.296
703.57,166.913
704.051,169.822
704.532,165.814
705.014,162.848
705.497,171.465
705.978,170.249
706.46,169.158
706.941,172.316
707.424,169.225
707.905,171.842
708.387,171.126
708.868,172.868
709.349,171.443
709.832,173.727
710.313,174.428
710.794,171.503
711.275,173.203
711.756,170.029
712.237,170.896
712.72,174.971
713.201,171.505
713.682,176.164
714.163,175.448
714.643,172.19
715.124,169.849
715.607,172.882
716.088,170.749
716.568,168.367
717.049,170.984
717.53,170.142
718.011,169.968
718.491,167.21
718.972,166.369
719.452,163.111
719.933,165.186
720.415,161.595
720.896,166.587
721.376,156.913
721.857,159.571
722.337,157.48
722.818,156.222
723.298,159.173
723.779,156.04
724.259,152.074
724.739,153.149
725.219,148.433
725.7,150.091
726.18,143.625
726.66,146.576
727.14,145.651
727.62,144.476
728.101,141.01
728.581,141.752
729.061,140.661
729.541,137.528
730.021,134.937
730.501,137.304
730.981,134.255
731.461,128.872
731.941,129.155
732.42,132.731
732.9,132.39
733.378,127.882
733.858,129.082
734.338,125.241
734.818,126.608
735.297,122.517
735.777,124.842
736.257,123.876
736.736,119.826
737.216,122.485
737.696,122.019
738.173,118.761
